DOI;first_author;year;species;life_stage;exposure_route;exposure_media;media_ph;media_temp_mean;media_temp_min;media_temp_max;exposure_duration_days;exposure_duration_effectsize_days;recovery_duration;nominal_dose_mass;nominal_dose_mass_units;nominal_dose_particles;nominal_dose_particles_units;nominal_dose_altern_category;nominal_dose_altern_type;nominal_dose_altern_type_units;measured_dose_mass;measured_dose_mass_units;measured_dose_particles;measured_dose_particles_units;measured_dose_altern_category;measured_dose_altern_type;measured_dose_altern_type_units;chem_contamination_screened_y_n;particle_cleaning_y_n;solvent_rinse;background_cont_check_y_n;uptake_validated_y_n;uptake_validation_method;organisms_fed_y_n;food_dose;food_dose_unit;food_type;experiment_comment;endpoint;c_n_replicates;c_ind_per_replicate;c_n_individuals;c_mean;c_SD;c_SE;c_unit;t_n_replicates;t_ind_per_replicate;t_n_individuals;t_mean;t_SD;t_SE;t_unit;data_comment;manufacturer;polymer_type;shape;size_length_mm_nominal_mean;size_length_mm_nominal_SD;size_length_mm_nominal_min;size_length_mm_nominal_max;size_length_mm_measured_mean;size_length_mm_measured_SD;size_length_mm_measured_min;size_length_mm_measured_max;size_width_mm_nominal_mean;size_width_mm_nominal_SD;size_width_mm_nominal_min;size_width_mm_nominal_max;size_width_mm_measured_mean;size_width_mm_measured_SD;size_width_mm_measured_min;size_width_mm_measured_max;size_height_mm_nominal_mean;size_height_mm_nominal_SD;size_height_mm_nominal_min;size_height_mm_nominal_max;size_height_mm_measured_mean;size_height_mm_measured_SD;size_height_mm_measured_min;size_height_mm_measured_max;UV_weathered_y_n;UV_intensity;UV_intensity_unit;UV_weathered_duration;weathered_biofouled_y_n;weathered_biofouled_duration;chemically_weathered_y_n;chemically_wheathered_chemical;chemically_weathered_duration;particle_comment
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;Catalase mRNA expression;3;1;3;1;0.003699137;0.002135698;fold_change;3;1;3;2.448828607;0.166461159;0.096106395;fold_change;metaDigitise fig. 5b;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;Catalase mRNA expression;3;1;3;1;0.033292232;0.019221279;fold_change;3;1;3;0.869297164;0.036991369;0.021356977;fold_change;metaDigitise fig. 5b;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;Catalase mRNA expression;3;1;3;1;0.033292232;0.019221279;fold_change;3;1;3;0.510480888;0.011097411;0.006407093;fold_change;metaDigitise fig. 5b;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;Catalase mRNA expression;3;1;3;1;0.062885327;0.03630686;fold_change;3;1;3;0.983970407;0.151664612;0.087563604;fold_change;metaDigitise fig. 5b;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;8-OHdG Concentration;3;1;3;1.969321149;0.009138381;0.005276047;ng/l_homogenate;3;1;3;2.257180157;0.018276762;0.010552094;ng/l_homogenate;metaDigitise fig. 4b;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;8-OHdG Concentration;3;1;3;1.877937337;0.068537859;0.039570351;ng/l_homogenate;3;1;3;2.001305483;0.009138381;0.005276047;ng/l_homogenate;metaDigitise fig. 4b;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;8-OHdG Concentration;3;1;3;1.704308094;0.022845953;0.013190117;ng/l_homogenate;3;1;3;1.768276762;0.013707572;0.00791407;ng/l_homogenate;metaDigitise fig. 4b;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;8-OHdG Concentration;3;1;3;1.617493473;0.018276762;0.010552094;ng/l_homogenate;3;1;3;2.174934726;0.041122715;0.023742211;ng/l_homogenate;metaDigitise fig. 4b;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;Peroxidase Activity;3;1;3;3.715006305;0.015132409;0.0087367;U/mg_protein;3;1;3;3.669609079;0.022698613;0.01310505;U/mg_protein;metaDigitise fig. 2c;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;Peroxidase Activity;3;1;3;2.912988651;0.022698613;0.01310505;U/mg_protein;3;1;3;2.754098361;0.007566204;0.00436835;U/mg_protein;metaDigitise fig. 2c;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;Peroxidase Activity;3;1;3;3.586380832;0.015132409;0.0087367;U/mg_protein;3;1;3;3.715006305;0.022698613;0.01310505;U/mg_protein;metaDigitise fig. 2c;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.envpol.2023.121285;Baihetiyaer;2023;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;NA;NA;NA;NA;weight percent;1;% w w-1;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;no;no;NA;NA;NA;soil: 10% peat moss, 20% kaolinite and 70% quartz sand;Peroxidase Activity;3;1;3;2.027742749;0.022698613;0.01310505;U/mg_protein;3;1;3;1.808322825;0.030264817;0.0174734;U/mg_protein;metaDigitise fig. 2c;NatureWorks (Plymouth, USA);PLA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;"Only ""particles (150 µm)"" was reported"
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;7;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;3.273598596;1.890013031;percentage_to_control;3;2;6;81.89531234;17.18639263;9.922568411;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;14;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;5.319597719;3.071271175;percentage_to_control;3;2;6;85.57811076;5.319597719;3.071271175;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;21;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;15.14039351;8.741310267;percentage_to_control;3;2;6;102.3553036;5.319597719;3.071271175;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;28;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;30.68998684;17.71887216;percentage_to_control;3;2;6;119.1324964;12.27599474;7.087548865;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;7;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;3.273598596;1.890013031;percentage_to_control;3;2;6;52.43292498;8.18399649;4.725032577;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;14;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;5.319597719;3.071271175;percentage_to_control;3;2;6;85.57811076;4.091998245;2.362516288;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;21;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;15.14039351;8.741310267;percentage_to_control;3;2;6;89.67010901;7.365596841;4.252529319;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;28;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;30.68998684;17.71887216;percentage_to_control;3;2;6;162.0984779;4.091998245;2.362516288;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;7;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;3.273598596;1.890013031;percentage_to_control;3;2;6;81.07691269;7.774796666;4.488780948;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;14;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;5.319597719;3.071271175;percentage_to_control;3;2;6;91.71610813;4.910397894;2.835019546;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;21;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;15.14039351;8.741310267;percentage_to_control;3;2;6;83.53211164;6.956397017;4.01627769;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;28;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;30.68998684;17.71887216;percentage_to_control;3;2;6;192.379265;4.091998245;2.362516288;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;7;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;3.273598596;1.890013031;percentage_to_control;3;2;6;70.02851743;7.774796666;4.488780948;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;14;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;5.319597719;3.071271175;percentage_to_control;3;2;6;87.62410988;4.50119807;2.598767917;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;21;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;15.14039351;8.741310267;percentage_to_control;3;2;6;90.89770848;7.365596841;4.252529319;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;28;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;30.68998684;17.71887216;percentage_to_control;3;2;6;263.5800344;4.091998245;2.362516288;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;7;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;3.273598596;1.890013031;percentage_to_control;3;2;6;63.48132024;11.04839526;6.378793978;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;14;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.7185043;5.319597719;3.071271175;percentage_to_control;3;2;6;89.67010901;20.0507914;11.57632981;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;21;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;15.14039351;8.741310267;percentage_to_control;3;2;6;97.44490567;34.78198508;20.08138845;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
10.1016/j.ecoenv.2019.109788;Chen;2020;Eisenia fetida;adult;sediment;OECD soil;6;20;18;22;28;28;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;ethanol;no;yes;casts were observed;no;NA;NA;NA;soil: 10% sphagnum peat, 20% kaolinite clay, and 70% industrial quartz sand containing 5% of organic matter;Catalase Activity;3;2;6;100.3093044;30.68998684;17.71887216;percentage_to_control;3;2;6;184.6044683;29.46238736;17.01011728;percentage_to_control;metaDigitise fig. 4a;Shanghai Youngling Technology (China);LDPE;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15;NA;0.1;0.2;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;Average MP sizes were calculated as the mean of the reported min and max
