DOI;first_author;year;species;life_stage;exposure_route;exposure_media;media_ph;media_temp_mean;media_temp_min;media_temp_max;exposure_duration_days;exposure_duration_effectsize_days;recovery_duration;nominal_dose_mass;nominal_dose_mass_units;nominal_dose_altern_category;nominal_dose_altern_type;nominal_dose_altern_type_units;measured_dose_mass;measured_dose_mass_units;measured_dose_altern_category;measured_dose_altern_type;measured_dose_altern_type_units;chem_added;nominal_chem_dose;nominal_chem_dose_units;chem_contamination_screened_y_n;background_cont_check_y_n;uptake_validated_y_n;uptake_validation_method;organisms_fed_y_n;food_dose;food_dose_unit;food_type;experiment_comment;endpoint;c_n_replicates;c_ind_per_replicate;c_n_individuals;c_mean;c_SD;c_SE;c_unit;t_n_replicates;t_ind_per_replicate;t_n_individuals;t_mean;t_SD;t_SE;t_unit;data_comment;manufacturer;neonic
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.019802731;0.003153962;0.001820941;U/mg_protein;3;3;9;0.030045524;0.002365472;0.001365706;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.019802731;0.003153962;0.001820941;U/mg_protein;3;3;9;0.030273141;0.004730943;0.002731411;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.019802731;0.003153962;0.001820941;U/mg_protein;3;3;9;0.030045524;0.002759717;0.001593323;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;24;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.019802731;0.003153962;0.001820941;U/mg_protein;3;3;9;0.030273141;0.004336698;0.002503794;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029817906;0.002365472;0.001365706;U/mg_protein;3;3;9;0.029817906;0.003548207;0.002048558;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029817906;0.002365472;0.001365706;U/mg_protein;3;3;9;0.029936942;0.003023665;0.001745714;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029817906;0.002365472;0.001365706;U/mg_protein;3;3;9;0.030155156;0.002267749;0.001309285;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029817906;0.002365472;0.001365706;U/mg_protein;3;3;9;0.070306569;0.012850575;0.007419283;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;24;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029817906;0.002365472;0.001365706;U/mg_protein;3;3;9;0.120059407;0.012472617;0.007201069;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029936942;0.002267749;0.001309285;U/mg_protein;3;3;9;0.040411224;0.00188979;0.001091071;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029936942;0.002267749;0.001309285;U/mg_protein;3;3;9;0.050449077;0.00793712;0.004582498;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029936942;0.002267749;0.001309285;U/mg_protein;3;3;9;0.070306569;0.004535497;0.00261857;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.029936942;0.002267749;0.001309285;U/mg_protein;3;3;9;0.090164062;0.003779581;0.002182142;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.030155156;0.001133874;0.000654643;U/mg_protein;3;3;9;0.050667291;0.001133874;0.000654643;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.030155156;0.001133874;0.000654643;U/mg_protein;3;3;9;0.050449077;0.001511832;0.000872857;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.030155156;0.001133874;0.000654643;U/mg_protein;3;3;9;0.090164062;0.023811359;0.013747495;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Catalase Activity;3;3;9;0.030155156;0.001133874;0.000654643;U/mg_protein;3;3;9;0.100201915;0.003779581;0.002182142;U/mg_protein;metaDigitise fig. 2b;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.089825581;0.003776274;0.002180233;U/mg_protein;3;3;9;0.099418605;0.021902387;0.012645349;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.089825581;0.003776274;0.002180233;U/mg_protein;3;3;9;0.099854651;0.006042038;0.003488372;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.089825581;0.003776274;0.002180233;U/mg_protein;3;3;9;0.109883721;0.021147132;0.012209302;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.089825581;0.003776274;0.002180233;U/mg_protein;3;3;9;0.169622093;0.009818311;0.005668605;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;24;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.089825581;0.003776274;0.002180233;U/mg_protein;3;3;9;0.180087209;0.015105094;0.00872093;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.090261628;0.008307802;0.004796512;U/mg_protein;3;3;9;0.090261628;0.006797292;0.003924419;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.090261628;0.008307802;0.004796512;U/mg_protein;3;3;9;0.109883721;0.012084075;0.006976744;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.090261628;0.008307802;0.004796512;U/mg_protein;3;3;9;0.099418605;0.006042038;0.003488372;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.090261628;0.008307802;0.004796512;U/mg_protein;3;3;9;0.180523256;0.021147132;0.012209302;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;24;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.090261628;0.008307802;0.004796512;U/mg_protein;3;3;9;0.260319767;0.021147132;0.012209302;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.069767442;0.006797292;0.003924419;U/mg_protein;3;3;9;0.099854651;0.007552547;0.004360465;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.069767442;0.006797292;0.003924419;U/mg_protein;3;3;9;0.12994186;0.018126113;0.010465116;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.069767442;0.006797292;0.003924419;U/mg_protein;3;3;9;0.139534884;0.015860349;0.009156977;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.069767442;0.006797292;0.003924419;U/mg_protein;3;3;9;0.189680233;0.010573566;0.006104651;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.059738372;0.001510509;0.000872093;U/mg_protein;3;3;9;0.099854651;0.009063057;0.005232558;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.059738372;0.001510509;0.000872093;U/mg_protein;3;3;9;0.139534884;0.006797292;0.003924419;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.059738372;0.001510509;0.000872093;U/mg_protein;3;3;9;0.219331395;0.061175632;0.035319767;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Glutathione S-Transferase Activity;3;3;9;0.059738372;0.001510509;0.000872093;U/mg_protein;3;3;9;0.269912791;0.024923406;0.014389535;U/mg_protein;metaDigitise fig. 2c;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.042302158;0.00797491;0.004604317;U/mg_protein;3;3;9;0.049496403;0.009968638;0.005755396;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.042302158;0.00797491;0.004604317;U/mg_protein;3;3;9;0.064460432;0.003987455;0.002302158;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.042302158;0.00797491;0.004604317;U/mg_protein;3;3;9;0.087482014;0.017445116;0.010071942;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.042302158;0.00797491;0.004604317;U/mg_protein;3;3;9;0.115971223;0.009968638;0.005755396;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;7;0;24;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.042302158;0.00797491;0.004604317;U/mg_protein;3;3;9;0.130359712;0.011463933;0.006618705;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.043741007;0.007476478;0.004316547;U/mg_protein;3;3;9;0.058992806;0.004984319;0.002877698;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.043741007;0.007476478;0.004316547;U/mg_protein;3;3;9;0.069064748;0.00797491;0.004604317;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.043741007;0.007476478;0.004316547;U/mg_protein;3;3;9;0.09323741;0.008473342;0.004892086;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.043741007;0.007476478;0.004316547;U/mg_protein;3;3;9;0.123453237;0.031899641;0.018417266;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;14;0;24;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.043741007;0.007476478;0.004316547;U/mg_protein;3;3;9;0.156546763;0.019438844;0.011223022;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.056115108;0.004485887;0.002589928;U/mg_protein;3;3;9;0.034820144;0.005482751;0.003165468;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.056115108;0.004485887;0.002589928;U/mg_protein;3;3;9;0.044604317;0.01594982;0.009208633;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.056115108;0.004485887;0.002589928;U/mg_protein;3;3;9;0.047769784;0.006978046;0.004028777;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;21;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.056115108;0.004485887;0.002589928;U/mg_protein;3;3;9;0.050647482;0.005482751;0.003165468;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;1.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.057266187;0.003987455;0.002302158;U/mg_protein;3;3;9;0.029928058;0.006479615;0.003741007;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;3;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.057266187;0.003987455;0.002302158;U/mg_protein;3;3;9;0.038848921;0.005981183;0.003453237;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;6;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.057266187;0.003987455;0.002302158;U/mg_protein;3;3;9;0.045179856;0.03688396;0.021294964;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
10.1007/s13762-022-04092-0;Chowdhary;2023;Eisenia fetida;adult;sediment;OECD soil;6;NA;NA;NA;28;28;0;12;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;soil:10% coco peat, 20% kaolinite clay, 70% quartz;Peroxidase Activity;3;3;9;0.057266187;0.003987455;0.002302158;U/mg_protein;3;3;9;0.050071942;0.009470206;0.005467626;U/mg_protein;metaDigitise fig. 2d;NA;Clothianidin
